image_url,korean_specifications
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIOrso6kGKOqTi_IBMLgIOKAL.jpg, 230x75mm-B2 产品型号： AGV230X75B2CSCPU120203 轮子直径： 230mm 轮子宽度： 75mm 胎面材质： 聚氨酯 JPM013 胎面硬度： 邵氏 75A±3 胎面颜色： 灰色 轮芯材质： 铸铁 产品负载： 600kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 5.3kg   产品参数 尺寸图 资料下载 无人电动搬运车驱动轮 抗水解、抗油污，胎面选用特殊材质，不易被水和生物油侵蚀。胎面咬花聚氨酯，不打滑无噪音。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg05GYpQYoqbyWwAMwoAY4oAY!400x400.jpg," JQR082 轮子直径： 75~200mm 轮子宽度： 35x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 灰色 支架材质： 冲压型钢板 镀锌 产品负载： 800~1000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 双轮重载从动轮： 双轮差速从动轮，原地转向更灵活。头部双轴承，平面轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、冲击力。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品重量 （kgs） 3 "" 平板万向 JQR08210-75*35X2CCPU020202 75 35x2 115 74 110X100 85X75 11 500 4 "" JQR08210-100*35X2CCPU020202 100 35X2 141 82 110X100 85X75 11 550 5 "" JQR08210-125*35X2CCPU020202 125 35X2 165 105 110X100 85X75 11 600 1.94 6 "" JQR08210-150*35X2CCPU020202 150 35X2 190 113 110X100 85X75 11 650 8 "" JQR08210-200*35X2CCPU020202 200 35X2 240 140 110X100 85X75 11 700 4.6 JQR08210-75X35CCPU020202 PFD图纸 下载 JQR08210-75X35CCPU020202 3D模型 下载 JQR08210-100X35CCPU020202 PDF图纸 下载 JQR08210-100X35CCPU020202 3D模型 下载 JQR08210-125X35CCPU020202 PDF图纸 下载 JQR08210-125X35CCPU020202 3D模型 下载 JQR08210-150X30ALCPU020202 PDF图纸 下载 JQR08210-150X30ALCPU020202 3D模型 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgzLq1owYohu6i7QMwoAY4oAY!400x400.jpg," JQR042FCR 轮子直径： 65mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 白色 支架材质： 冲压型钢板 轮芯材质： 铝芯双轴承 产品负载： 190kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 中轻型双轮系列： 转向机构内置精密轴承使用更平顺，AGV节能省力。支架电泳工艺，镀膜厚度均匀 附着能力强， 耐腐蚀性好。双轮结构，原地转向灵活。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2 .5"" 平板万向 JQR04210-65*23X2ALCPU030201（ESD&FCR） 65 23X2 95 55 110X85 86X60 8.5 190 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgqsGnrQYoo_LcggIwoAY4oAY!400x400.jpg," 160x40mm-B1 产品型号： AGV160X40B1ALCPU120103 轮子直径： 160mm 轮子宽度： 40mm 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 300kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 聚氨酯胎面咬花,增大摩擦力,行驶不易打滑。铝合金轮毂，质量轻度强度高,AGV行驶更节能省力。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgj8CTtwYo7tPM6wcwoAY4oAY!400x400.jpg, 152x46mm-B1 产品型号： AGV152X46B1ALCPU090104 轮子直径： 152mm 轮子宽度： 46mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 150kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 防滑皮纹，增大摩擦力，行驶不易打滑。胎面聚氨酯材质，耐磨、静音、不损伤地面。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg1qjnvwYoirDz-gIwoAY4oAY!400x400.jpg," JQR052 产品型号： JQR05230-75X23X2ALCPU030201(ESD&FCR) 轮子直径： 50~100mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 83A/93A±3 胎面颜色： 白色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 200kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 中型丝杆双轮系列： 轮片采用白色无痕防静电且内外两侧防缠绕包裹式设计，贴合支架，盖子内嵌金属轴套，精度高，抗扭力强。双轮差速，原地转向更灵活。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ★ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 丝杆 尺寸 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 丝杆万向 JQR05230-75X23X2ALCPU030201(ESD&FCR) 75 23X2 105.2 59.5 M14X2 200 1.2 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg1v3_vQYo4Ke5qgMwoAY4oAY!400x400.jpg," JQR094-B 产品型号： JQR09410-125*50*2CCPU010202 轮子直径： 125mm 轮子宽度： 50mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 1500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 18kg   产品参数 尺寸图 资料下载 双回转从动轮： 精密的头部设计，三重偏心距使转向更灵活。 原地转向，可将传统万向旋转直径缩小为零转动灵活性不变，转向不跑偏，彻底消除设备转向所带来的摆尾跑出磁条导航现象。而且还具有较高的承载能力。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 5 "" 平板万向 JQR09410-125*50*2CCPU010202 125 50X2 210 136 190X190 150X150 18.5 1500 18 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgw67ovwYoy-e26QcwoAY4oAY!400x400.jpg, 52x13mm-B1 产品型号： AGV52X13B1ALCPU040104 轮子直径： 52mm 轮子宽度： 13mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 85A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 10kg 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.04kg   产品参数 尺寸图 资料下载 管道机器人驱动轮 单边圆弧设计贴合管道，增加受力点与摩擦力。表面防滑纹理，适用于各类管道场景。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ☆ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ☆ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgzczEoQYos_Xi-gcwoAY4oAY!400x400.jpg," EQ063WM 轮子直径： 83mm 轮子宽度： 42mm 胎面材质： 尼龙 胎面硬度： 80D±3 胎面颜色： 白色 支架材质： 冲压型钢板 轮芯材质： 尼龙 产品负载： 350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 全密封平板万向轮： 平板无铆接设计，结构牢固更美观，头部平面轴承与角接触轴承，转向顺滑静音，支架表面喷漆处理，抗锈耐腐。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ☆ ☆ ☆ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮距 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3.3 "" 平板 EQ06310-83*42PAIPA030102 83 42 118 84 104.5X84.5 80X60 9 350 1.99 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/4/ABUIABAEGAAg_-yrvQYo3N-UlAQwoAY4oAY!400x400.png," SS053TJ（PA） 轮子直径： 75~100mm 轮子宽度： 40mm 胎面材质： 尼龙 胎面硬度： 80D±3 胎面颜色： 白色 支架材质： 冲压不锈钢板 轮芯材质： 铝芯双轴承 产品负载： 300~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 脚踩式水平调节轮： 荣获国家专利证书，并通过欧盟ROHS环保认证。产品脚踩控制，利用杠杆原理，使脚轮行走时脚杯收起，静止脚杯支撑结构，避免使用者像传统的调节轮那样，辛苦使用扳手去调节。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 SS05318-75*40 PAIPA010102 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05318-80*40 PAIPA010102 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05318-100*40 PAIPA010102 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量（kg） 3"" 平板 定向 SS05308-75*40 PAIPA010102 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05308-80*40 PAIPA010102 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05308-100*40 PAIPA010102 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg4aHDoQYonM-SETCgBjigBg!400x400.jpg," JQR062/A3 轮子直径： 65~125mm 轮子宽度： 30x2mm 胎面材质： 聚氨酯 JPM005 胎面硬度： 邵氏 93A±3 胎面颜色： 白色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 350~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV重载从动轮： 双轮差速从动轮，原地转向更灵活。头部双轴承，平面轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、冲击力。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kgs） 2.5 "" 平板万向 JQR06210-65*30X2ALCPU030202 65 30X2 100 58 110X85/ 110X100 85X75/ 86X60/ 78X78 8.5 350 1.53 3 "" JQR06210-75*30X2ALCPU030202 75 30X2 109 64 8.5 400 2.15 3 "" JQR06210-76.5*30X2ALCPU030202 76.5 30X2 110 64 8.5 400 2.15 3.15 "" JQR06210-80*30X2ALCPU030202 80 30X2 111 64 10.5 400 4 "" JQR06210-100*30X2ALCPU030202 100 30X2 132 82 8.5 350 5"" JQR06210-125*30X2ALCPU030202 125 30X2 158 105 8.5 350 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgl_LvrwYovvH82AUwoAY4oAY!400x400.jpg," 聚氨酯导线轮 轮子直径： 35/42mm 轮子宽度： 8/12mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 70A±3 胎面颜色： 棕色 轮芯材质： 铝合金 产品负载： 5kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 聚氨酯导线轮 槽居中，导线传输不跑偏。优选聚氨酯耐磨性能强，低硬度70A±3, 摩擦力大。孔位雕铣实线精度高。 款式多样可定制 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgg6KqqAYoqKG8rAYwoAY4oAY!400x400.jpg," JQR094-A 轮子直径： 80mm 轮子宽度： 40x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 碳钢 轮芯材质： 45号钢 产品负载： 800kgs 行走速度： 5.4 km/h 轴承型号： 6204 使用温度： -25°C~+70°C 产品重量： 9.6kg   产品参数 尺寸图 资料下载 双回转从动轮： 原地转向，可将传统万向旋转直径缩小为零转动灵活性不变，转向不跑偏，彻底消除设备转向所带来的摆尾跑出磁条导航现象。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3.15 "" 平板万向 JQR09410-80*40X2CCPU010202 80 40X2 163 99 175X145 140X105 14 800 9.6 JQR 094-3.15寸PDF资料 载下 JQR094-3.15寸3D图纸 载下 - KOREAN TRANSLATED"
